job_title,education,experience,salary
Cloud Architect,Master,1.8,168200.5
Data Engineer,Bachelor,5.4,176449.33
DevOps Engineer,Bachelor,3.8,147675.95
Data Engineer,PhD,5.2,181829.16
DevOps Engineer,PhD,3.5,148767.59
Backend Developer,Master,5.2,149566.12
ML Engineer,Bachelor,6.5,221539.51
Data Scientist,PhD,7.8,230346.36
Data Engineer,Bachelor,3.8,162972.0
Backend Developer,PhD,5.0,160010.12
AI Researcher,Master,5.9,215744.08
Cloud Architect,Bachelor,5.6,213526.73
AI Researcher,Bachelor,7.8,237453.84
Backend Developer,Bachelor,4.7,143790.23
Cloud Architect,PhD,4.4,208829.12
Software Engineer,Bachelor,4.7,161983.28
Cloud Architect,PhD,2.8,189660.47
Backend Developer,PhD,7.4,182900.87
ML Engineer,Bachelor,3.5,178639.4
ML Engineer,Master,5.6,206834.59
Software Engineer,Master,4.8,157445.77
AI Researcher,Master,5.4,207390.45
Data Scientist,PhD,8.6,231546.09
Software Engineer,Bachelor,4.6,168389.52
Software Engineer,Bachelor,4.3,164935.17
Data Engineer,PhD,4.8,177425.49
Data Engineer,PhD,5.8,191692.22
DevOps Engineer,Bachelor,1.9,127831.08
Data Engineer,Bachelor,6.6,196882.76
Software Engineer,Bachelor,4.2,154985.37
Cloud Architect,PhD,4.7,220106.85
Software Engineer,High School,7.9,198853.24
DevOps Engineer,PhD,3.0,143542.15
Software Engineer,Master,4.7,169169.2
ML Engineer,Master,3.7,177509.23
AI Researcher,PhD,5.1,223790.77
Software Engineer,PhD,6.4,191576.22
Data Scientist,Master,3.4,170385.64
DevOps Engineer,High School,4.8,156261.13
AI Researcher,Bachelor,3.0,176761.72
Data Engineer,Master,7.6,196848.99
AI Researcher,Master,1.8,162356.08
Cloud Architect,PhD,5.6,234488.24
Data Engineer,Bachelor,5.0,176441.06
Data Scientist,Master,4.3,175616.78
Data Scientist,Master,4.9,180675.61
Cloud Architect,Master,2.5,182284.72
Software Engineer,Master,2.4,136441.59
AI Researcher,Master,2.4,165961.88
Data Scientist,Master,4.2,171241.64
Software Engineer,Bachelor,3.8,153371.97
Data Scientist,Master,6.6,197146.89
Data Engineer,Bachelor,2.9,143060.92
AI Researcher,Bachelor,6.4,216905.41
Backend Developer,Master,5.6,153306.2
Data Engineer,High School,6.4,183127.09
ML Engineer,Bachelor,6.2,211274.87
Data Engineer,Bachelor,3.2,157195.42
Backend Developer,Master,3.9,138551.71
Cloud Architect,Master,6.3,217291.34
Data Engineer,PhD,6.0,192261.6
Software Engineer,Bachelor,4.8,166624.37
Data Scientist,PhD,6.6,206609.48
AI Researcher,Bachelor,6.8,229697.43
ML Engineer,High School,2.5,158271.23
Data Engineer,PhD,1.8,142341.18
DevOps Engineer,Bachelor,3.3,144923.81
Data Scientist,Bachelor,3.8,174283.65
Cloud Architect,Master,2.1,167334.69
DevOps Engineer,Bachelor,4.5,149046.04
AI Researcher,Master,1.1,154549.36
AI Researcher,PhD,6.3,229331.42
Data Engineer,High School,4.7,165933.46
Cloud Architect,Bachelor,7.0,246538.72
DevOps Engineer,Bachelor,0.8,115684.96
Backend Developer,Master,5.5,160198.47
DevOps Engineer,Bachelor,6.1,162510.92
Backend Developer,Master,5.1,159349.57
Backend Developer,Master,5.3,151482.06
Cloud Architect,Master,5.5,210594.37
ML Engineer,Bachelor,5.1,193666.66
ML Engineer,Bachelor,5.6,201505.13
Data Scientist,PhD,5.7,204986.64
Data Scientist,PhD,3.4,170176.92
Data Scientist,PhD,5.7,207004.25
Data Engineer,Bachelor,5.8,186455.79
Cloud Architect,Bachelor,1.9,165490.17
Data Scientist,Master,3.3,166643.61
Data Scientist,Master,2.9,157843.41
Data Scientist,Bachelor,6.9,200924.21
Cloud Architect,Bachelor,2.4,165418.09
Data Scientist,Bachelor,7.3,207981.18
Cloud Architect,Bachelor,4.2,196944.22
Data Scientist,Bachelor,3.4,165571.5
Backend Developer,Master,7.1,178085.5
Data Engineer,Bachelor,6.9,202633.06
Data Engineer,Bachelor,5.4,184555.72
Data Engineer,High School,8.8,211557.83
AI Researcher,Master,5.1,195571.31
DevOps Engineer,Master,5.6,161993.07
Data Engineer,Bachelor,3.4,155116.19
Backend Developer,Master,3.0,138970.01
Data Scientist,Master,6.8,197547.79
Software Engineer,Master,6.4,185123.19
DevOps Engineer,Bachelor,5.8,166410.02
Backend Developer,High School,5.2,150353.48
AI Researcher,Master,8.9,256829.3
Data Scientist,Master,8.4,226465.87
Cloud Architect,PhD,5.3,233240.55
Backend Developer,Master,4.3,149437.38
ML Engineer,Bachelor,7.6,230515.58
Data Scientist,Master,3.1,155968.93
ML Engineer,Master,3.6,169941.76
DevOps Engineer,Master,5.0,157760.55
Data Engineer,Bachelor,6.2,185522.08
Cloud Architect,Bachelor,3.3,182545.63
Data Engineer,High School,5.2,180931.68
ML Engineer,PhD,2.5,172969.7
Data Engineer,Master,3.4,149766.48
Cloud Architect,Bachelor,5.3,204684.15
AI Researcher,Master,1.1,151796.15
AI Researcher,PhD,8.5,262850.92
Backend Developer,Bachelor,7.9,183838.11
Data Scientist,Master,4.9,180251.72
Data Engineer,High School,5.7,176187.51
Data Engineer,Bachelor,8.2,200290.32
ML Engineer,PhD,10.8,287668.14
DevOps Engineer,Bachelor,5.7,164627.71
Cloud Architect,PhD,4.2,215185.41
Backend Developer,Bachelor,7.5,177388.89
Backend Developer,Master,3.2,135949.01
Data Scientist,Bachelor,5.6,189351.25
Data Engineer,PhD,7.1,215249.91
Data Engineer,High School,4.1,155695.77
Backend Developer,Bachelor,3.7,135773.89
Cloud Architect,Bachelor,5.8,221397.5
Data Engineer,High School,7.0,195463.46
AI Researcher,High School,3.7,186224.31
Data Scientist,High School,4.9,174809.39
Cloud Architect,PhD,1.7,181475.9
Data Scientist,Bachelor,5.9,193280.37
Software Engineer,Bachelor,4.8,159079.41
AI Researcher,Master,4.3,189080.42
Cloud Architect,PhD,6.5,245729.42
ML Engineer,Master,5.0,198946.99
DevOps Engineer,Bachelor,5.5,158703.3
Data Engineer,Master,4.8,165987.47
Cloud Architect,Master,3.5,187511.53
Data Scientist,Master,3.7,157850.74
Software Engineer,Bachelor,5.8,167577.28
Backend Developer,High School,4.8,151729.8
Data Scientist,Bachelor,4.6,176060.64
Software Engineer,Bachelor,4.2,153714.0
AI Researcher,PhD,1.8,177624.8
Software Engineer,Bachelor,2.7,137905.85
Software Engineer,PhD,2.1,149053.07
AI Researcher,Bachelor,4.5,194183.02
Software Engineer,Bachelor,7.2,193380.17
Data Scientist,Master,6.8,209672.34
Software Engineer,Bachelor,8.7,200333.48
DevOps Engineer,Master,2.7,135040.39
Cloud Architect,Master,5.0,216153.76
Software Engineer,Bachelor,8.8,209846.29
ML Engineer,PhD,2.0,170876.03
Data Engineer,PhD,3.4,165694.82
Backend Developer,Bachelor,3.9,141010.89
Backend Developer,Bachelor,4.8,142281.47
Backend Developer,Bachelor,4.9,151988.09
Backend Developer,Bachelor,4.8,140782.72
Cloud Architect,Master,7.8,250361.66
Software Engineer,Bachelor,4.5,162653.89
Cloud Architect,High School,5.2,206566.87
Cloud Architect,Bachelor,4.1,192484.69
Cloud Architect,Bachelor,6.0,225258.08
Backend Developer,Master,4.6,145003.22
ML Engineer,Bachelor,5.4,200458.73
Data Engineer,Bachelor,4.6,171773.82
DevOps Engineer,Bachelor,1.8,123447.57
AI Researcher,PhD,3.1,191044.69
Backend Developer,Bachelor,5.2,156664.21
ML Engineer,High School,7.4,227953.54
DevOps Engineer,Bachelor,4.2,153675.66
Data Engineer,PhD,7.6,214104.96
Backend Developer,Bachelor,4.4,141903.66
AI Researcher,PhD,6.2,233642.07
DevOps Engineer,Master,7.2,185468.08
Software Engineer,Bachelor,3.9,153619.94
AI Researcher,PhD,6.6,224758.15
AI Researcher,Bachelor,1.4,158009.56
Data Engineer,PhD,7.0,212009.45
Cloud Architect,Master,6.1,227616.05
DevOps Engineer,Bachelor,6.0,161114.41
Data Engineer,Master,5.5,177360.02
DevOps Engineer,PhD,6.9,183604.41
AI Researcher,PhD,5.0,216359.8
Data Engineer,PhD,1.9,153538.7
AI Researcher,Bachelor,3.2,185938.56
AI Researcher,Master,2.9,183072.13
Software Engineer,PhD,3.3,153429.04
Software Engineer,Bachelor,7.3,189585.85
Cloud Architect,Bachelor,2.5,171965.09
Data Engineer,Master,2.9,146284.65
Cloud Architect,Master,3.6,190239.08
Software Engineer,Master,2.9,159710.64
Cloud Architect,Bachelor,1.9,157549.41
Backend Developer,Bachelor,7.6,177217.94
ML Engineer,Bachelor,7.6,232655.8
Data Scientist,Master,3.2,165583.18
AI Researcher,Master,5.7,215484.73
AI Researcher,PhD,7.3,247391.12
Cloud Architect,Bachelor,3.4,189701.27
Backend Developer,High School,8.7,188960.99
Cloud Architect,High School,2.7,176709.25
AI Researcher,Bachelor,5.4,210044.82
Cloud Architect,Bachelor,5.5,216240.6
AI Researcher,Bachelor,3.4,176696.57
ML Engineer,Bachelor,6.2,204485.13
Software Engineer,Master,2.6,136063.0
DevOps Engineer,Bachelor,8.5,191677.45
Data Engineer,Bachelor,7.4,198327.54
Data Scientist,Master,3.3,163980.27
Backend Developer,PhD,9.0,202174.61
DevOps Engineer,Master,2.9,131622.2
ML Engineer,PhD,4.9,199551.97
ML Engineer,PhD,7.8,242355.28
DevOps Engineer,Master,5.0,155525.15
AI Researcher,Master,4.2,191608.81
Cloud Architect,High School,7.9,254818.11
DevOps Engineer,Master,7.4,179405.9
Cloud Architect,Master,5.8,213902.01
Software Engineer,Bachelor,2.1,139781.08
AI Researcher,High School,5.3,208871.73
AI Researcher,Master,8.5,245414.58
Data Scientist,PhD,7.1,217530.32
ML Engineer,High School,5.7,206998.51
AI Researcher,Bachelor,5.6,210696.14
Software Engineer,Bachelor,6.2,174344.19
DevOps Engineer,PhD,3.8,156042.88
Data Engineer,Master,4.5,169841.92
ML Engineer,Master,3.8,183250.27
Data Engineer,Bachelor,4.6,168910.73
Backend Developer,Master,7.0,162251.57
Backend Developer,Bachelor,7.1,177609.19
ML Engineer,Master,1.8,157107.56
Data Scientist,Bachelor,5.7,188488.06
Software Engineer,Bachelor,2.8,140359.1
DevOps Engineer,Bachelor,4.0,147573.75
Backend Developer,Bachelor,3.7,136278.43
AI Researcher,Bachelor,4.8,193148.16
Data Engineer,Bachelor,6.3,197098.14
DevOps Engineer,Master,3.8,146066.93
AI Researcher,Bachelor,5.1,201360.84
Cloud Architect,High School,5.8,221154.44
ML Engineer,Master,3.4,177697.18
Software Engineer,Bachelor,2.2,133477.81
Backend Developer,Master,6.7,161875.51
Data Scientist,Bachelor,4.3,166542.6
Data Engineer,Bachelor,6.2,185064.81
Data Scientist,PhD,5.9,204523.22
ML Engineer,Master,1.2,146389.54
Data Scientist,Master,5.0,182944.39
Data Engineer,PhD,1.6,151410.29
Backend Developer,Bachelor,8.2,194466.62
Data Engineer,Master,3.9,157661.56
Data Scientist,PhD,6.9,214969.93
Software Engineer,High School,5.2,173595.94
Software Engineer,Master,1.6,125202.92
Backend Developer,Master,3.3,139810.79
Cloud Architect,Master,5.0,200043.41
Software Engineer,Bachelor,5.2,167994.17
AI Researcher,Bachelor,4.0,179608.63
Data Scientist,Bachelor,1.4,128504.8
DevOps Engineer,Bachelor,6.1,160331.05
Backend Developer,Master,6.4,167803.02
Backend Developer,Bachelor,4.8,151494.73
Data Scientist,Bachelor,3.7,167556.28
Backend Developer,PhD,6.3,177210.16
Data Scientist,Bachelor,4.8,172355.98
Data Scientist,Bachelor,5.7,191693.42
Data Engineer,Master,4.7,168022.0
Backend Developer,High School,6.3,160678.92
Data Scientist,Master,6.4,193867.8
Backend Developer,Bachelor,7.2,172217.27
DevOps Engineer,Bachelor,7.4,184109.7
Cloud Architect,Bachelor,1.9,163669.59
AI Researcher,Bachelor,5.4,211607.57
DevOps Engineer,Bachelor,5.2,154164.94
DevOps Engineer,High School,4.9,153594.69
AI Researcher,Bachelor,3.5,181083.84
Cloud Architect,PhD,6.4,242182.3
Data Engineer,PhD,3.0,162247.0
Data Scientist,PhD,5.7,195530.13
Data Scientist,PhD,3.2,177154.91
ML Engineer,Master,7.4,233908.03
Data Scientist,Master,4.1,174055.54
Cloud Architect,High School,3.4,191742.66
Data Scientist,PhD,5.4,200162.32
Cloud Architect,PhD,7.3,255926.77
Cloud Architect,PhD,5.6,231420.49
ML Engineer,PhD,3.9,189668.4
Data Scientist,Bachelor,3.4,167158.69
ML Engineer,PhD,6.3,223898.21
Data Engineer,Master,0.2,113469.02
ML Engineer,High School,2.0,157612.01
Data Scientist,PhD,7.4,217813.81
Software Engineer,Master,0.5,116133.84
Data Scientist,High School,3.1,156851.38
Data Scientist,Bachelor,1.6,138120.85
Backend Developer,Master,1.6,108863.15
ML Engineer,Bachelor,4.8,193129.35
Data Scientist,Master,5.1,179824.87
Backend Developer,PhD,6.7,184187.32
Cloud Architect,Bachelor,4.0,192447.59
Data Scientist,Bachelor,3.4,164138.19
Data Scientist,Bachelor,2.5,146496.03
DevOps Engineer,Bachelor,3.3,144196.8
Data Engineer,High School,8.8,209686.4
Software Engineer,Bachelor,6.5,175225.87
Data Scientist,High School,6.8,199862.32
Data Engineer,Bachelor,4.4,182123.91
Cloud Architect,Master,3.9,192915.86
Backend Developer,Master,4.6,151792.84
ML Engineer,Bachelor,4.4,190923.76
Backend Developer,PhD,4.2,152346.5
Data Scientist,Master,4.6,174436.48
DevOps Engineer,PhD,4.6,167708.87
AI Researcher,Master,3.6,185233.39
Cloud Architect,High School,8.3,260177.71
Backend Developer,PhD,7.1,176752.29
Data Engineer,Bachelor,8.7,214322.81
Software Engineer,Bachelor,1.3,118574.99
Backend Developer,Master,4.4,137664.29
ML Engineer,PhD,4.4,198802.25
DevOps Engineer,Bachelor,5.5,167870.35
AI Researcher,Bachelor,3.6,179559.11
Data Scientist,Bachelor,6.4,203115.31
ML Engineer,Bachelor,7.2,232321.55
Software Engineer,Bachelor,4.2,168324.98
Software Engineer,Bachelor,9.3,220478.45
Software Engineer,Master,6.5,184079.51
Software Engineer,Bachelor,11.0,228672.53
DevOps Engineer,Master,4.8,143872.19
Backend Developer,PhD,4.6,156403.22
Cloud Architect,Bachelor,3.9,198661.52
ML Engineer,PhD,4.1,192844.51
Software Engineer,Bachelor,2.7,143987.74
Data Engineer,High School,3.8,153157.76
Data Scientist,Bachelor,3.0,150226.55
Data Engineer,Bachelor,4.9,176252.08
Software Engineer,High School,3.7,150423.66
Data Engineer,Master,6.9,202343.41
Backend Developer,Bachelor,0.8,107032.83
Data Engineer,Bachelor,4.0,160584.64
AI Researcher,Bachelor,7.9,235949.65
Backend Developer,PhD,3.6,140555.68
Software Engineer,Master,3.2,140876.32
Data Scientist,Master,6.8,196774.9
AI Researcher,High School,5.8,213199.02
Cloud Architect,PhD,3.9,212059.38
Data Scientist,High School,7.1,196880.96
Backend Developer,Master,1.8,118727.02
Software Engineer,Bachelor,6.4,178471.34
Data Engineer,Bachelor,7.7,206347.42
Cloud Architect,PhD,4.2,219566.03
Data Scientist,PhD,5.6,195814.91
Data Engineer,Bachelor,4.7,165092.45
ML Engineer,PhD,2.1,177407.26
Cloud Architect,PhD,3.5,202563.61
Backend Developer,High School,3.3,129102.53
Data Scientist,Master,3.6,169871.51
Data Engineer,High School,6.7,192774.28
ML Engineer,Bachelor,2.7,166044.62
Data Engineer,Master,6.2,177496.36
DevOps Engineer,PhD,1.9,140947.49
Data Engineer,High School,3.7,151284.17
Cloud Architect,Bachelor,3.4,178576.06
Data Engineer,Bachelor,6.4,191595.4
Backend Developer,Bachelor,5.5,149575.69
Data Scientist,PhD,4.2,184629.64
ML Engineer,Bachelor,6.7,220675.67
Backend Developer,High School,3.5,137103.34
Backend Developer,High School,4.5,150710.8
ML Engineer,PhD,2.5,180243.15
ML Engineer,Bachelor,2.5,172608.95
Data Engineer,Bachelor,5.9,190736.2
Data Engineer,Bachelor,4.7,177201.48
Software Engineer,Master,5.0,159741.37
DevOps Engineer,PhD,6.6,182932.52
Cloud Architect,Master,0.1,145518.56
Data Engineer,Master,4.2,168682.11
ML Engineer,Bachelor,6.3,214872.52
DevOps Engineer,Master,2.8,138142.5
Data Engineer,Bachelor,4.9,163405.12
Data Scientist,Bachelor,5.3,182666.99
Cloud Architect,Master,5.3,216049.22
Backend Developer,PhD,7.3,181248.38
ML Engineer,PhD,3.6,191484.45
Cloud Architect,Bachelor,6.1,229973.56
AI Researcher,High School,3.1,174738.11
Cloud Architect,Master,7.0,223803.03
Data Scientist,High School,6.0,188938.28
Data Engineer,Bachelor,2.3,135888.54
Cloud Architect,High School,6.0,223613.92
Cloud Architect,Bachelor,3.5,183221.49
Data Engineer,Master,5.8,183429.12
AI Researcher,PhD,6.1,229783.18
Software Engineer,Bachelor,3.9,153537.47
Data Engineer,Master,5.2,166053.45
Data Scientist,PhD,4.3,183228.28
DevOps Engineer,PhD,7.1,189146.88
Cloud Architect,Master,5.2,208634.67
ML Engineer,Bachelor,0.8,142607.54
Backend Developer,Bachelor,5.1,155250.03
Cloud Architect,Bachelor,4.4,202165.28
Data Scientist,Master,6.3,200571.09
Data Engineer,Master,7.0,201513.36
Data Scientist,PhD,7.9,212494.61
Data Engineer,Master,5.8,180511.41
Data Scientist,Master,5.6,188279.95
Cloud Architect,PhD,8.5,268759.12
Cloud Architect,Master,2.5,179875.78
DevOps Engineer,Master,3.4,145377.2
Cloud Architect,PhD,5.8,231332.55
ML Engineer,Master,2.5,161634.31
ML Engineer,Bachelor,7.5,223747.6
Software Engineer,Master,4.8,164677.39
AI Researcher,PhD,2.6,193690.42
AI Researcher,Bachelor,0.6,143898.08
Data Scientist,Bachelor,5.1,179187.04
Cloud Architect,Bachelor,4.6,209086.15
Software Engineer,Bachelor,4.8,160348.81
AI Researcher,Bachelor,10.1,276407.07
Data Engineer,PhD,3.1,167793.21
DevOps Engineer,Bachelor,2.9,130873.7
Cloud Architect,Master,2.9,173847.29
DevOps Engineer,Bachelor,6.4,169443.89
ML Engineer,Master,5.7,195190.33
DevOps Engineer,High School,3.5,141612.67
ML Engineer,PhD,2.5,179314.82
DevOps Engineer,Bachelor,6.0,161670.56
Data Scientist,PhD,1.7,160521.2
Backend Developer,Bachelor,5.3,156454.51
AI Researcher,High School,6.9,228724.58
AI Researcher,High School,2.0,152796.96
Data Scientist,High School,5.2,185796.62
Data Engineer,Master,6.6,186888.92
AI Researcher,PhD,8.2,260421.27
Backend Developer,Master,3.6,135209.1
Backend Developer,Bachelor,5.4,153100.78
Software Engineer,Master,2.7,134685.08
Data Scientist,Master,6.5,200002.54
Backend Developer,Master,7.6,180641.17
Backend Developer,Master,4.7,147131.11
AI Researcher,High School,3.4,176957.66
Software Engineer,Bachelor,4.2,157138.05
Software Engineer,Bachelor,5.5,167405.14
Backend Developer,Bachelor,4.6,147389.34
ML Engineer,Bachelor,4.8,188636.84
Data Engineer,Master,3.5,156323.06
Software Engineer,Bachelor,3.6,147947.77
AI Researcher,Bachelor,6.9,234584.36
Backend Developer,Master,4.6,145354.48
Cloud Architect,Master,3.9,205463.83
Software Engineer,Bachelor,3.4,134087.16
Data Engineer,PhD,10.0,244621.94
Backend Developer,PhD,4.3,154122.26
AI Researcher,Master,4.0,177856.19
DevOps Engineer,Bachelor,6.6,186035.19
DevOps Engineer,Bachelor,3.4,141608.89
Data Engineer,Bachelor,3.3,140783.27
DevOps Engineer,Bachelor,2.6,131386.41
DevOps Engineer,Bachelor,7.9,188982.3
Cloud Architect,Bachelor,3.6,190536.3
DevOps Engineer,Master,5.6,158539.76
Software Engineer,Bachelor,3.5,148168.43
Backend Developer,PhD,7.3,180465.66
Cloud Architect,Bachelor,8.2,260355.18
Cloud Architect,PhD,5.5,229947.21
DevOps Engineer,Master,6.2,169034.2
Data Scientist,Master,7.4,208247.82
Cloud Architect,Master,5.7,221528.13
Backend Developer,Master,3.1,137099.92
Software Engineer,PhD,6.2,190798.99
AI Researcher,Master,3.1,183854.41
AI Researcher,Bachelor,5.1,199886.41
AI Researcher,Bachelor,7.4,233926.94
Data Scientist,Bachelor,2.1,136958.07
AI Researcher,Bachelor,4.2,200579.53
Data Engineer,Master,10.8,236651.13
DevOps Engineer,Bachelor,2.9,140635.92
DevOps Engineer,Bachelor,4.3,144787.6
ML Engineer,Master,5.6,200626.25
ML Engineer,Bachelor,7.5,233554.99
Data Engineer,Master,6.0,181633.83
Backend Developer,PhD,4.6,154825.23
Data Scientist,Master,6.1,191204.42
DevOps Engineer,Master,6.8,181674.26
Data Engineer,Master,4.1,162947.25
Cloud Architect,Bachelor,5.6,218017.66
Data Engineer,PhD,6.7,190775.75
Software Engineer,High School,5.9,172535.9
Backend Developer,Bachelor,6.4,156682.43
Data Engineer,High School,1.7,136389.52
Software Engineer,Bachelor,7.6,192795.84
Software Engineer,Bachelor,4.4,167002.11
Cloud Architect,Master,3.9,188335.91
Data Engineer,Bachelor,4.7,174426.09
DevOps Engineer,Bachelor,2.9,132767.65
DevOps Engineer,Master,4.6,151759.47
Cloud Architect,Bachelor,4.6,201686.57
AI Researcher,Bachelor,1.5,154523.45
ML Engineer,PhD,4.9,203086.39
ML Engineer,PhD,5.7,212771.79
Cloud Architect,Bachelor,3.1,186522.9
AI Researcher,Master,2.5,169517.4
Cloud Architect,PhD,6.9,258030.49
DevOps Engineer,PhD,3.4,153512.4
ML Engineer,Master,5.0,187911.26
Backend Developer,Bachelor,6.2,153025.64
Cloud Architect,Bachelor,4.0,200444.76
Software Engineer,Bachelor,6.7,179361.18
AI Researcher,PhD,7.4,243236.96
AI Researcher,High School,5.1,196038.28
AI Researcher,High School,5.1,203890.39
Data Scientist,Bachelor,2.8,155338.95
Cloud Architect,Bachelor,4.1,203678.51
Software Engineer,Bachelor,3.3,147065.88
DevOps Engineer,Bachelor,8.0,192274.16
Backend Developer,PhD,9.6,203159.18
ML Engineer,PhD,7.0,232807.57
DevOps Engineer,Bachelor,9.8,205528.38
DevOps Engineer,Master,4.2,147489.09
Data Engineer,Bachelor,4.5,159093.14
AI Researcher,Master,4.0,188964.29
Backend Developer,High School,6.1,169490.11
DevOps Engineer,Bachelor,4.7,149115.08
Data Engineer,Bachelor,4.0,162080.05
Data Engineer,Master,4.8,166955.0
Data Scientist,Bachelor,8.0,219226.72
DevOps Engineer,High School,4.6,149958.62
